source,company_id,company_name,sector,year,lang,url,twse_download_id
twse,2855,統一綜合證券股份有限公司,金融保險業,2024,en,https://www.pscnet.com.tw/upload/pscnet/file/20251230110411896487.pdf,aa7f853e-d220-47a0-887c-df2dbe6c21d7
twse,2867,三商美邦人壽保險股份有限公司,金融保險業,2024,zh,https://www.mli.com.tw/esg/downloadTemplate/78,173ae063-5b4f-492f-ba7f-a4856f223fa4
twse,2867,三商美邦人壽保險股份有限公司,金融保險業,2024,en,https://www.mli.com.tw/esg/en/downloadTemplate/78,3e71c806-56e8-4fbe-af2a-df72d4e49f46
twse,2880,華南金融控股股份有限公司,金融保險業,2024,zh,https://esg.hnfhc.com.tw/WebPortalESG/csr/annual.do#,ee3c64ea-03f1-4f8a-bbdb-9a6077e003cd
twse,2880,華南金融控股股份有限公司,金融保險業,2024,en,https://esg.hnfhc.com.tw/WebPortalESG/csr/annual.do?language=en,47216f99-f1c8-4ec4-af47-3c40cf78c11c
twse,2881,富邦金融控股股份有限公司,金融保險業,2024,zh,https://www.fubon.com/financialholdings/citizenship/downloadlist/downloadlist_report/Fubon_ESGreport_2024_CH.pdf,f0b91a18-e142-4c9e-beb4-da8c5b67aec3
twse,2881,富邦金融控股股份有限公司,金融保險業,2024,en,https://www.fubon.com/financialholdings/citizenship/downloadlist/downloadlist_report/Fubon_ESGreport_2024_EN.pdf,bebc0a3d-0b18-44fe-aaac-6b155ba30c38
twse,2882,國泰金融控股股份有限公司,金融保險業,2024,zh,https://www.cathayholdings.com/holdings/-/media/21124a491f474abb97f7d317b7bb9c6a.pdf?sc_lang=zh-tw,a9eb7da1-6558-4ea0-936e-e9d32c06bb93
twse,2882,國泰金融控股股份有限公司,金融保險業,2024,en,https://www.cathayholdings.com/holdings/-/media/adbf69e0dff54cd1b5e16e8a0aa85331.pdf?sc_lang=zh-tw,5fcc7711-a6a3-4a69-93c8-27e6df9aaa79
twse,2883,凱基金融控股股份有限公司,金融保險業,2024,zh,https://www.kgi.com/zh-tw/-/media/files/cdf/esg/download/reports-and-certificates/reports/2024esgreport.pdf,0541c9c9-54c3-41ee-970b-bd8a8addb8d3
twse,2883,凱基金融控股股份有限公司,金融保險業,2024,en,https://www.kgi.com/en/-/media/files/cdf/esg/download/reports-and-certificates/reports/2024esgreport.pdf,462be27c-a557-4bea-9621-9295130a0eb5
twse,2884,玉山金融控股股份有限公司,金融保險業,2024,zh,https://www.esunfhc.com/zh-tw/-/media/ESUNFHC/Files/CSR/FHC-CSR-Report/2024-Sustainability-ReportChinese.pdf,3910ce6f-b0c1-4e3e-802d-4bccf5023398
twse,2884,玉山金融控股股份有限公司,金融保險業,2024,en,https://www.esunfhc.com/en/-/media/ESUNFHC/Files/CSR/FHC-CSR-Report/2024-Sustainability-ReportChinese.pdf,3bcdeeaa-a523-43b1-899a-ec55cbaedad2
twse,2885,元大金融控股股份有限公司,金融保險業,2024,zh,https://www.yuanta.com/TW/ESG/ESG-Report,c5d9ca61-ae54-49ef-8d6e-2062e2ecb6df
twse,2885,元大金融控股股份有限公司,金融保險業,2024,en,https://www.yuanta.com/EN/ESG/ESG-Report,f4332ed4-ac77-47f6-b918-db52f6b08461
twse,2886,兆豐金融控股股份有限公司,金融保險業,2024,zh,https://esg.megaholdings.com.tw/frontend/Download,d6a5ef45-698d-4b65-81bd-95e2532860d2
twse,2886,兆豐金融控股股份有限公司,金融保險業,2024,en,https://esg.megaholdings.com.tw/frontend/Download,25bc0127-2c85-4629-9539-1b064a57d2ed
twse,2887,台新新光金融控股股份有限公司,金融保險業,2024,zh,https://www.taishinholdings.com.tw/tsh/responsibility/report/,1c331a8e-2fc8-4054-aca2-cd4c4ebd5c6b
twse,2887,台新新光金融控股股份有限公司,金融保險業,2024,en,https://www.tsholdings.com.tw/tsh/responsibility/files/CSR-report/2024-CSR-report_e.pdf,286ff5bf-a59b-41c5-83d2-9a05e6f30cf2
twse,2889,國票金融控股股份有限公司,金融保險業,2024,zh,https://esg.ibf.com.tw/download_report,556d39bf-c9cb-4616-b6ab-9893eeb9aec6
twse,2889,國票金融控股股份有限公司,金融保險業,2024,en,https://esg.ibf.com.tw/download_report,25b04398-aea4-4812-84b4-76dac3f3246a
twse,2890,永豐金融控股股份有限公司,金融保險業,2024,zh,https://www.sinopac.com/esg/tw/sustainability-report/,04b9c2a0-bcb7-4696-88cb-0be4bbb8852c
twse,2890,永豐金融控股股份有限公司,金融保險業,2024,en,https://www.sinopac.com/esg/en/sustainability-report/,7ff674d8-e93d-47eb-8c9c-b38329064ad7
twse,2891,中國信託金融控股股份有限公司,金融保險業,2024,zh,https://media-ctbc.todayir.com/pdf/esg_report/2024/2024_SustainabilityReport_CN.pdf,cf678584-17a4-4af8-9e94-217587c0ec1b
twse,2891,中國信託金融控股股份有限公司,金融保險業,2024,en,https://media-ctbc.todayir.com/pdf/esg_report/2024/2024_SustainabilityReport_EN.pdf,50830c82-4965-4be1-91c5-354b1e06f24a
twse,2892,第一金融控股股份有限公司,金融保險業,2024,zh,https://csr.firstholding.com.tw/tc/csr_report.html,3b37bb40-3dd0-4599-a49d-18dbf523acae
twse,2892,第一金融控股股份有限公司,金融保險業,2024,en,https://csr.firstholding.com.tw/en/csr_report.html,a2490825-f64a-40a4-b757-f8bf8000a5d5
twse,2897,王道商業銀行股份有限公司,金融保險業,2024,zh,https://www.o-bank.com/-/media/ED20B44A45224043B6DBF4C634521E28.pdf,9f46b53b-2643-4b65-b85d-5c02599f3c41
twse,2897,王道商業銀行股份有限公司,金融保險業,2024,en,https://www.o-bank.com/-/media/00D28A8CC82D4E96ACC7ECE97F8D0AD3.pdf,081b43b0-c115-4869-b62e-491599735eb2
twse,2901,欣欣大眾市場股份有限公司,貿易百貨,2024,zh,https://www.shinshinltd.com.tw/_files/ugd/cd9947_6f81ebec1ddf4307a42b742aa6b4a54a.pdf,46150cdc-5f96-488c-a75b-36f80e4ac0ea
twse,2903,遠東百貨股份有限公司,貿易百貨,2024,zh,https://esg.feds.com.tw/download/,ed270266-7638-4bfc-91e1-a26b8b9ca9b5
twse,2903,遠東百貨股份有限公司,貿易百貨,2024,en,https://esg.feds.com.tw/en/download/,103ba347-113f-42f3-8a09-34269b9cb659
twse,2904,匯僑股份有限公司,其他,2024,zh,https://www.pocs.com.tw/msg/message-TCFD%E5%A0%B1%E5%91%8A%E6%9B%B8-245.html,f3e79837-b7b9-46a5-b8f6-8a497e2edbb3
twse,2905,三商投資控股股份有限公司,貿易百貨,2024,zh,https://www.mercuries.com.tw/responsibility-89-page102,3294592e-924f-44aa-8e6b-7c1a8d10b0ab
twse,2905,三商投資控股股份有限公司,貿易百貨,2024,en,https://www.mercuries.com.tw/responsibility-89-page211,8a75b65f-6b68-4924-af5b-855df417c0bb
twse,2906,高林實業股份有限公司,貿易百貨,2024,zh,www.collins.com.tw,0096fa3a-e5e6-47ce-9d7b-7819595c0fe9
twse,2906,高林實業股份有限公司,貿易百貨,2024,en,https://www.collins.com.tw/uploads/root/[%E9%AB%98%E6%9E%97%E5%AF%A6%E6%A5%AD]2024%20%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8(E).pdf,f68f394f-8b23-4fa2-9281-2815cad2b005
twse,2908,特力股份有限公司,貿易百貨,2024,zh,http://www.testritegroup.com,6ac530c2-a1fa-4b07-a400-652d1be1d6ef
twse,2908,特力股份有限公司,貿易百貨,2024,en,https://www.testritegroup.com/,855da78c-a2ba-489f-b5f7-0d1596dca701
twse,2910,統領百貨股份有限公司,貿易百貨,2024,zh,https://www.tonlin.com.tw/CSR/CSR?id=595DFE5BD1A07C49&name=%e5%a0%b1%e5%91%8a%e6%9b%b8%e4%b8%8b%e8%bc%89&pagenum=1,0a9b8ab9-2e29-4ab1-963a-a6dfbe2e85e0
twse,2911,麗嬰房股份有限公司,貿易百貨,2024,zh,http://www.enphants.com/pdf/sustainability_report.pdf,35cd4f6c-8140-4c80-9728-dfd2af58bffe
twse,2912,統一超商股份有限公司,貿易百貨,2024,zh,https://www.7-11.com.tw/company/esg/reports.aspx,68e3936b-d1e5-46a3-928d-33d3114f1896
twse,2912,統一超商股份有限公司,貿易百貨,2024,en,https://www.7-11.com.tw/company/esg/reports.aspx,61c45c7f-2ade-4775-9a8a-76f21b0f7eef
twse,2913,台灣農林股份有限公司,貿易百貨,2024,zh,https://www.ttch.com.tw/zh/responsibility/csr,004905e1-c802-43f2-8ec4-b55cce6d78d2
twse,2913,台灣農林股份有限公司,貿易百貨,2024,en,https://www.ttch.com.tw/en/responsibility/csr,9dcf8c1c-30af-4bd4-b027-e632da66aa5e
twse,2915,潤泰全球股份有限公司,貿易百貨,2024,zh,https://www.ruentex.com.tw/financial/cn/ESG.pdf,fab63892-c2cf-4fb7-8bfd-312d1a63365e
twse,2915,潤泰全球股份有限公司,貿易百貨,2024,en,https://www.ruentex.com.tw/financial/en/ESG_EN.pdf,25788b06-625b-4bc7-a416-1907511c05ac
twse,2923,鼎固控股有限公司,建材營造,2024,zh,https://www.sinohorizon.tw/sustainable/reports,dc050968-aa08-47fa-8b3a-0fd3a562b553
twse,2929,淘帝國際控股有限公司,貿易百貨,2024,zh,http://topbi.com.tw/?page_id=318,ca4474cf-7938-4c71-a7c8-9e0c94a6bdaa
twse,2939,永邑國際集團股份有限公司,貿易百貨,2024,zh,https://www.kayeetv.com/tc/p4_investor2.php?cid=8&nid=33,608863ac-0fed-4e65-9710-5212ecf1ee23
twse,2945,三商家購股份有限公司,貿易百貨,2024,zh,https://www.simplemartretail.com/企業永續發展/,4d2d0229-f24a-4c2a-86ec-26662939692d
twse,2945,三商家購股份有限公司,貿易百貨,2024,en,https://www.simplemartretail.com/en/en-other-information/,9589f1b5-adb2-4a6e-96cb-750a21dc59ca
twse,3002,歐格電子股份有限公司,電腦及週邊設備業,2024,zh,https://www.ahoku.com.tw/zh-TW/page/Social-Responsibility_Stakeholders.html,c002505b-a4fe-4218-ae12-8fe9b9ad92c6
twse,3003,健和興端子股份有限公司,電子零組件業,2024,zh,https://ksterminals.com/zh-hant/esg/,c6ae4197-7ddc-43dd-a598-60a0f12883b6
twse,3003,健和興端子股份有限公司,電子零組件業,2024,en,https://ksterminals.com/esg/,6cd14c07-6ef9-4485-81b8-08d5c067dbfd
twse,3004,豐達科技股份有限公司,鋼鐵工業,2024,zh,https://www.nafco.com.tw/society-tw/corporate-social-responsibility-tw/,aa95334c-979c-49fe-84b9-6fb958fd5cc0
twse,3004,豐達科技股份有限公司,鋼鐵工業,2024,en,https://www.nafco.com.tw/esg/introduction-to-csr/,99c4ffa5-4b3b-4acd-823b-7e7d894d4e22
twse,3005,神基控股股份有限公司,電腦及週邊設備業,2024,zh,https://tw.getacgroup.com/sustainability/download.php?index_m_id=2,ed8e8597-6e6f-4dda-8215-b4a51ff7cc5e
twse,3005,神基控股股份有限公司,電腦及週邊設備業,2024,en,https://en.getacgroup.com/sustainability/download.php?index_m_id=2,723e5565-01d3-4660-8777-1613bbaf6173
twse,3006,晶豪科技股份有限公司,半導體業,2024,zh,https://www.esmt.com.tw/zh-tw/CSR/%E4%BC%81%E6%A5%AD%E7%A4%BE%E6%9C%83%E8%B2%AC%E4%BB%BB%E5%A0%B1%E5%91%8A,20a34c6b-531e-472f-bf42-d451d10e7da1
twse,3006,晶豪科技股份有限公司,半導體業,2024,en,https://www.esmt.com.tw/upload/csr/esg_ebook2024_eng/index.html,bc8960fb-fefb-4477-b6e3-d70794a7ab7d
twse,3008,大立光電股份有限公司,光電業,2024,zh,https://www.largan.com.tw/html/about/governance.php,a0779c57-c120-4fc9-93e1-f66edb2aced2
twse,3008,大立光電股份有限公司,光電業,2024,en,https://www.largan.com.tw/html/about/governance_en.php,8a7f8692-848e-476b-bd90-c0686749bd87
twse,3010,華立企業股份有限公司,電子通路業,2024,zh,https://esg.wahlee.com/,3b3d280d-49c5-4e84-b0f9-94aaae43602a
twse,3011,今皓實業股份有限公司,電子零組件業,2024,zh,https://www.jh.com.tw/sustainability-reports,eac21260-b4fd-4ddf-9721-1f3f782f0b23
twse,3011,今皓實業股份有限公司,電子零組件業,2024,en,https://www.jh.com.tw/en/sustainability-reports,3563ad0a-2c94-42d9-8d24-4172daca47c1
twse,3013,晟銘電子科技股份有限公司,電腦及週邊設備業,2024,zh,https://www.uneec.com/tw/responsibility,586a1ad4-47e8-405d-82db-1c4cbdfd4dcf
twse,3013,晟銘電子科技股份有限公司,電腦及週邊設備業,2024,en,https://www.uneec.com/en/responsibility,b4926c24-42fa-4896-9b42-66690e50d260
twse,3014,聯陽半導體股份有限公司,半導體業,2024,zh,https://www.ite.com.tw/tw/esg/report,baaa02dd-ae2e-4924-9c54-8c20ddd826be
twse,3014,聯陽半導體股份有限公司,半導體業,2024,en,https://www.ite.com.tw/en/esg/report,1aab41f0-ae2a-4b56-ba88-939388ad3957
twse,3015,全漢企業股份有限公司,電子零組件業,2024,zh,https://www.fsp-group.com/tw/ESG.html,07f3e7b9-6a2c-429d-a72b-0a9fae5c3332
twse,3015,全漢企業股份有限公司,電子零組件業,2024,en,https://www.fsp-group.com/en/ESG.html,2691d8e4-4c84-4e34-91bc-42c18f0b57db
twse,3016,嘉晶電子股份有限公司,半導體業,2024,zh,https://www.epi.episil.com/Default/Sustainability_Report,578d0947-9739-4ab8-a0b0-80cce0e03076
twse,3016,嘉晶電子股份有限公司,半導體業,2024,en,https://www.epi.episil.com/EN/Sustainability_Report,90928c9c-1f5a-48d8-bec1-011a364b2f8c
twse,3017,奇鋐科技股份有限公司,電腦及週邊設備業,2024,zh,https://www.avc.co/Portals/0/zh-tw/FileUpload/%E4%BC%81%E6%A5%AD%E8%B2%AC%E4%BB%BB/2024%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A.pdf?ran=001,8da0648c-c642-4a7f-a1fa-4d6444855f23
twse,3017,奇鋐科技股份有限公司,電腦及週邊設備業,2024,en,https://www.avc.co/Portals/0/en-us/FileUpload/%E4%BC%81%E6%A5%AD%E8%B2%AC%E4%BB%BB/2024%20AVC%20ESG%20Report.pdf?ran=001,0ed1055d-5c4d-4790-a4c1-3de4ab4bd284
twse,3018,隆銘綠能科技工程股份有限公司,其他電子業,2024,zh,https://www.lmgte.com.tw/download.php?lang=tw&tb=1&cid=426,04ef64cc-a7e1-461b-8929-26895f50e941
twse,3019,亞洲光學股份有限公司,光電業,2024,zh,https://www.asia-optical.com/,d0dba6c5-b8ea-4983-b95d-655eff415810
twse,3019,亞洲光學股份有限公司,光電業,2024,en,https://www.asia-optical.com/care.php?serial=7550&lang=en,62e169d4-00db-4354-aa44-6c68f0541da8
twse,3021,鴻名企業股份有限公司,電子零組件業,2024,zh,https://www.welltend.com.tw/information.php?#slide-sec-6,2cf35d4c-9e81-46c4-afa0-3e42db215aea
twse,3021,鴻名企業股份有限公司,電子零組件業,2024,en,https://www.welltend.com.tw/assets/upload/PDF/1141224/2024_ENG-1141216.pdf,1d55a1e5-eca0-4e61-95b0-7d307c1a192f
twse,3022,威強電工業電腦股份有限公司,電腦及週邊設備業,2024,zh,https://www.ieiworld.com/tw/about/con_show.php?op=showone&cid=37,921ed5b7-77fa-4b51-823e-2ee7ad38892f
twse,3022,威強電工業電腦股份有限公司,電腦及週邊設備業,2024,en,https://www.ieiworld.com/tw/about/con_show.php?op=showone&cid=37,173e1495-56a2-451e-a544-3cc945f46b53
twse,3023,信邦電子股份有限公司,電子零組件業,2024,zh,https://www.sinbon.com/tw/sustainability-report,0710fb17-c8a8-49c5-a6e1-24fe992428b5
twse,3023,信邦電子股份有限公司,電子零組件業,2024,en,https://www.sinbon.com/sustainability-report,76d60613-7325-45eb-a5c3-326470e5c789
twse,3024,憶聲電子股份有限公司,光電業,2024,zh,https://www.action.com.tw/investor/?recordId=57,76a15498-2555-4f50-a913-5ce44bb25ac7
twse,3025,星通資訊股份有限公司,通信網路業,2024,zh,https://esg.looptelecom.com/tw/resource/,65b0290f-00d8-4e8d-ab42-0c8e99e9663d
twse,3026,禾伸堂企業股份有限公司,電子零組件業,2024,zh,https://www.holystone.com.tw/page_details.php?&mlevel1=5&mlevel2=30,15c78868-042c-4022-8904-677daa3e0be5
twse,3026,禾伸堂企業股份有限公司,電子零組件業,2024,en,http://www.holystone.com.tw,ca74975c-57f7-4e5c-b8c6-0d73c3ebf9aa
twse,3027,盛達電業股份有限公司,通信網路業,2024,zh,https://www.esg.billion.com/report-download,ed2b290c-5532-4708-a2ca-6c3e7cd97322
twse,3027,盛達電業股份有限公司,通信網路業,2024,en,https://www.esg.billion.com/report-download,805d1e03-9d06-4c1e-86a5-3e7c182c9b12
twse,3028,增你強股份有限公司,電子通路業,2024,zh,https://www.zenitron.com.tw/tw/csr?cate=ESG_Report&page=1&ft=1,d25efad1-08c7-4227-b692-9c5bad579bf8
twse,3028,增你強股份有限公司,電子通路業,2024,en,https://www.zenitron.com.tw/en/csr?cate=ESG_Report&page=1&ft=1,4e476dbe-955c-4a39-858e-3f5ed3f5f416
twse,3029,零壹科技股份有限公司,資訊服務業,2024,zh,https://www.zerone.com.tw/investor/companypolicy,be4d736a-2dfb-409f-95ec-1cd658473838
twse,3030,德律科技股份有限公司,其他電子業,2024,zh,https://www.tri.com.tw/tw/investor/investor_detail-173-2-3--2021-1.html,79455637-a90f-488b-9366-74df4c7ef0a7
twse,3030,德律科技股份有限公司,其他電子業,2024,en,https://www.tri.com.tw/tw/investor/investor_detail-173-2-3--2023-1.html,235239b1-3847-43ab-8573-0aaaf1d36406
twse,3031,佰鴻工業股份有限公司,光電業,2024,zh,https://www.brtled.com/web/recruited/csr.jsp,8d01cda5-06cc-42fa-94e5-31439ad78b28
twse,3031,佰鴻工業股份有限公司,光電業,2024,en,https://www.brtled.com/web/recruited/csr.jsp,827e18f2-fd6d-4bb5-b46a-0ee6df4bb321
twse,3032,偉訓科技股份有限公司,電子零組件業,2024,zh,https://www.hec-group.com.tw/fileadmin/downloads/inventory/ESG/ESG_2024.pdf,658ed1fb-3d7f-4188-bffb-942251aae94e
twse,3032,偉訓科技股份有限公司,電子零組件業,2024,en,https://www.hec-group.com.tw/fileadmin/downloads/inventory/ESG/ESG_2024_cht_eng.pdf,5429f539-5bda-4790-af59-036dbf294dca
twse,3033,威健實業股份有限公司,電子通路業,2024,zh,https://www.weikeng.com.tw/content.php?no=97,24a97e0b-1520-495c-b05b-0fdd9e04ea74
twse,3033,威健實業股份有限公司,電子通路業,2024,en,https://www.weikeng.com.tw/content.php?no=97,a69eb981-ed61-4543-95e7-6ddd958fefa6
twse,3034,聯詠科技股份有限公司,半導體業,2024,zh,https://esg.novatek.com.tw/zh-tw/download,ca2d807f-168b-4821-954c-fa816133742c
twse,3034,聯詠科技股份有限公司,半導體業,2024,en,https://esg.novatek.com.tw/en/download,070adb35-3266-462f-8f89-9608a0cef8ed
twse,3035,智原科技股份有限公司,半導體業,2024,zh,https://www.faraday-tech.com/tw/content/CSR/DocumentCenter,384d1361-bb49-4e96-a120-10bd0b23bb61
twse,3035,智原科技股份有限公司,半導體業,2024,en,https://www.faraday-tech.com/en/content/CSR/DocumentCenter,4bf504df-21e1-497b-87b6-76112602500d
twse,3036,文曄科技股份有限公司,電子通路業,2024,zh,https://esg-api.wtmec.com/wp-content/uploads/report/WT-2024-Sustainability-Report-CN.pdf,f3a34437-3e2e-4016-87e3-2ee294506c53
twse,3036,文曄科技股份有限公司,電子通路業,2024,en,https://esg-api.wtmec.com/wp-content/uploads/report/WT-2024-Sustainability-Report-EN.pdf,8bceddd5-b571-4ec3-9361-b4e56f81f310
twse,3037,欣興電子股份有限公司,電子零組件業,2024,zh,https://www.unimicron.com/esg/ch/ebook_list.html,4117738b-76cf-4901-a46d-49a5d8a53ce8
twse,3037,欣興電子股份有限公司,電子零組件業,2024,en,https://www.unimicron.com/esg/report_en/responsibility2024_en/responsibility2024_en.pdf,8cca05e8-1971-4563-a690-a49d4b4a5729
twse,3038,全台晶像股份有限公司,光電業,2024,zh,https://edtc.com/sustainability-reports/,8f607fcd-e3dc-42d9-841e-3d536736f236
twse,3038,全台晶像股份有限公司,光電業,2024,en,https://www.edtc.com/sustainability-reports/,25490b19-d9ad-47ff-b1c9-13e98a5098b0
twse,3040,遠見科技股份有限公司,其他,2024,zh,https://www.gv.com.tw/resp.asp,572ce4f6-028e-4cb3-8e44-da5772742ad1
twse,3041,揚智科技股份有限公司,半導體業,2024,zh,https://www.alitech.com/index.php/tw/esg,09f45f58-cce2-477b-bfb7-3a10081a8cb1
twse,3042,台灣晶技股份有限公司,電子零組件業,2024,zh,https://esg.txccorp.com/esg/sustainability-report/sustainability-report/,21855fbc-fb90-4bbb-be20-ea0eab0bacd6
twse,3042,台灣晶技股份有限公司,電子零組件業,2024,en,https://esg.txccorp.com/en/esg/sustainability-report/sustainability-report/,630eeb87-63b5-4e03-b47e-aff10086e9ac
twse,3043,科風股份有限公司,其他電子業,2024,zh,https://www.upspowercom.com/TW/index.jsp,16c15377-0697-40e9-945e-586a7b95b637
twse,3044,健鼎科技股份有限公司,電子零組件業,2024,zh,https://www.tripod-tech.com/storage/photos/689437cac8ea1.pdf,bdcbf935-50fa-4a04-a6c8-fefe9ccb1aa2
twse,3044,健鼎科技股份有限公司,電子零組件業,2024,en,https://www.tripod-tech.com/article/%E4%BC%81%E6%A5%AD%E7%A4%BE%E6%9C%83%E8%B2%AC%E4%BB%BB%E5%A0%B1%E5%91%8A%E6%9B%B8-6184f671ea187,b4549b26-c7a5-41e1-a364-e752ff4a7e25
twse,3045,台灣大哥大股份有限公司,通信網路業,2024,zh,https://corp.taiwanmobile.com/esg/esg-report.html,4711b729-fc73-412d-bf6a-f740f4d3729c
twse,3045,台灣大哥大股份有限公司,通信網路業,2024,en,https://english.taiwanmobile.com/esg/esgReports.html,c2dbb660-93b5-48b8-a2d3-ad780f0f207e
twse,3046,建碁股份有限公司,電腦及週邊設備業,2024,zh,"https://www.aopen.com/TW_ch/about/investors/csr#:~:text=%E7%99%BC%E5%B1%95%E5%85%B7%E9%AB%94%E6%8E%AA%E6%96%BD-,%E5%BB%BA%E7%A2%81%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8,-2024%20%E6%B0%B8%E7%BA%8C",bf5a8551-f826-4a41-b4ab-4681a5ec9b13
twse,3046,建碁股份有限公司,電腦及週邊設備業,2024,en,https://www.aopen.com/TW_ch/about/investors/csr,0906937c-49c7-4bf1-b909-6142b74cad08
twse,3047,訊舟科技股份有限公司,通信網路業,2024,zh,https://www.edimax.com/edimax/mw/cufiles/files/investor/sustainable_development/2024_Edimax_ESG_report.pdf,f322fae5-95bc-45df-a21b-287b25b96fb4
twse,3048,益登科技股份有限公司,電子通路業,2024,zh,https://www.edomtech.com/zh-tw/esg/document/,901906c4-857a-4f3b-ac57-31d515d12ecc
twse,3048,益登科技股份有限公司,電子通路業,2024,en,https://www.edomtech.com/zh-tw/esg/document/,2bb13c43-2053-451a-bdac-4426b123e87a
twse,3049,精金科技股份有限公司,光電業,2024,zh,https://www.hannstouch.com/tw/esg/download,432bf61d-bc4d-4b4a-b78c-a8302bb4d1b4
twse,3049,精金科技股份有限公司,光電業,2024,en,https://www.hannstouch.com/tw/esg/download,0e8653c6-9701-48e0-94fc-065d10d35f4d
twse,3050,鈺德科技股份有限公司,光電業,2024,zh,https://utechmedia.com.tw/?page_id=370,7b5be8e1-459f-4a56-949b-f403324cf51b
twse,3051,力特光電科技股份有限公司,光電業,2024,zh,https://www.optimax.com.tw/zh/esg.html,db8c866d-e7e6-4ab9-830f-b733858aa9b0
twse,3052,夆典科技開發股份有限公司,建材營造,2024,zh,https://www.apexgrp.com.tw/web/bbs/board.php?bo_table=esg_report,79916fa6-0095-49a9-aa09-a6281f9f1451
twse,3054,立萬利創新股份有限公司,食品工業,2024,zh,https://www.liwanli.com.tw/tw/esg/,b427646f-4c14-4faf-81fd-a7e8b4d7225b
twse,3054,立萬利創新股份有限公司,食品工業,2024,en,https://www.liwanli.com.tw/en/social/,ace7c546-702a-4991-824e-a98011b7a71b
twse,3055,蔚華科技股份有限公司,電子通路業,2024,zh,https://www.spirox.com.tw/tw/investor/company-info/sustainability/esg-report/,a3a61121-b9e6-474a-aee2-fc562c67acf0
twse,3056,富華創新股份有限公司,建材營造,2024,zh,https://www.fuhua-inno.com.tw/investors/csr,c76390a2-6e37-4cec-9cc0-512db3bd9e00
twse,3057,喬鼎資訊股份有限公司,電腦及週邊設備業,2024,zh,https://www.promise.com/tw/IR/corporate-governance/sustainable-development-status,bc387937-b75f-4ada-8a1f-cebb4bd909f1
twse,3057,喬鼎資訊股份有限公司,電腦及週邊設備業,2024,en,https://www.promise.com/tw/IR/corporate-governance/sustainable-development-status,ce71d8a8-b127-4d98-9320-f470814aacee
twse,3058,立德電子股份有限公司,電子零組件業,2024,zh,https://www.lei.com.tw/tw/responsibility/report.aspx,525ee8af-c184-4b1d-b3fc-05f4a1631017
twse,3059,華晶科技股份有限公司,光電業,2024,zh,https://www.altek.com.tw/zh_TW/finance/node/1695778488001,6c58bc6d-7c24-4832-812c-feadc6073dad
twse,3059,華晶科技股份有限公司,光電業,2024,en,https://www.altek.com.tw/EN/finance/node/1695783030001,8afbe672-5358-4b82-99bf-90470e722bc5
twse,3060,銘異科技股份有限公司,電腦及週邊設備業,2024,zh,https://www.minaik.com.tw/zh-tw/csr/esgb,82db4d31-0375-4bfb-a962-00d0bb1881bc
twse,3062,建漢科技股份有限公司,通信網路業,2024,zh,https://esg.cybertan.com.tw/development/development-02/,20deeb01-4e07-4286-9bd8-b8f5310f92eb
twse,3062,建漢科技股份有限公司,通信網路業,2024,en,https://esg.cybertan.com.tw/development/development-02/,729e8acd-92ed-47cc-82d4-c311de2f3ed7
twse,3090,日電貿股份有限公司,電子零組件業,2024,zh,https://www.ndb.com.tw/公司治理/永續報告書/,528fe4a2-0cf3-4ba1-86d2-cdd01dc633a0
twse,3090,日電貿股份有限公司,電子零組件業,2024,en,https://www.ndb.com.tw/en/corporate-governance/sustainability-report/,ed002e58-f6e7-473e-a052-b184b1eed674
twse,3092,鴻碩精密電工股份有限公司,電子零組件業,2024,zh,http://www.hotron-ind.com/cn/CSR6.php,b63c21a5-eb11-449b-9e7d-3952bfcd9bdc
twse,3094,聯傑國際股份有限公司,半導體業,2024,zh,https://www.davicom.com.tw,2936af97-e16a-40fd-9c33-4ca32f72d720
twse,3094,聯傑國際股份有限公司,半導體業,2024,en,https://www.davicom.com.tw/csr.php?lang_id=en,58fbb334-29c6-484d-b1db-0fb6ce21b935
twse,3130,一零四資訊科技股份有限公司,數位雲端,2024,zh,https://esg.104.com.tw/zh-Hant/resources/download,7cd8b386-78cf-44a7-82d9-66d1740be6dc
twse,3130,一零四資訊科技股份有限公司,數位雲端,2024,en,https://esg.104.com.tw/en/resources/download,f79154a3-0d54-4b8b-940e-27d6660bcf29
twse,3138,耀登科技股份有限公司,通信網路業,2024,zh,https://www.auden.com.tw/business-sustainability/esg-reports/,0d1eb32d-962e-419d-bf92-e4365dcc1d4f
twse,3138,耀登科技股份有限公司,通信網路業,2024,en,https://www.auden.com.tw/business-sustainability/esg-reports/,7c8f065f-4f0c-4d9d-bb2c-ffa8be4b6ef9
twse,3149,正達國際光電股份有限公司,光電業,2024,zh,http://www.gtoc.com.tw/webc/html/csr/06.aspx,9575c3b8-bcde-46af-9733-3d42b9369c0b
twse,3150,鈺寶科技股份有限公司,半導體業,2024,zh,https://www.syncomm.com.tw/tw/esg,40faa4e6-07e5-4104-8b69-3fa49cc31d4c
twse,3164,景岳生物科技股份有限公司,生技醫療業,2024,zh,https://www.genmont.com.tw,d3b49118-9392-420f-853c-6ee063d702f9
